"No.","Time","Source","Destination","Protocol","Length","Info"
"201","12:51:01.179665","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"202","12:51:01.179666","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=75622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"203","12:51:01.179667","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=77022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"204","12:51:01.179669","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=78422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"205","12:51:01.179670","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=79822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"206","12:51:01.179671","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=81222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"207","12:51:01.179737","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=82622 Win=65792 Len=0"
"208","12:51:01.183490","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [PSH, ACK] Seq=82622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"209","12:51:01.183492","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=84022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"210","12:51:01.183492","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=85422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"211","12:51:01.183495","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=86822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"212","12:51:01.183496","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=88222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"213","12:51:01.183497","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"214","12:51:01.183602","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=91022 Win=65792 Len=0"
"215","12:51:01.205964","192.168.43.9","192.168.43.1","DNS","79","Standard query 0xdee0 A clients4.google.com"
"216","12:51:01.211149","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"217","12:51:01.211150","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=92422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"218","12:51:01.211150","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=93822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"219","12:51:01.211152","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=95222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"220","12:51:01.211152","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=96622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"221","12:51:01.211153","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=98022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"222","12:51:01.211153","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=99422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"223","12:51:01.211154","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=100822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"224","12:51:01.211227","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=102222 Win=65792 Len=0"
"225","12:51:01.222531","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=102222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"226","12:51:01.222532","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=103622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"227","12:51:01.222532","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=105022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"228","12:51:01.222534","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"229","12:51:01.222535","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"230","12:51:01.222535","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=109222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"231","12:51:01.222536","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=110622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"232","12:51:01.222536","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=112022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"233","12:51:01.222536","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=113422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"234","12:51:01.222537","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [PSH, ACK] Seq=114822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"235","12:51:01.222538","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=116222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"236","12:51:01.222639","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=117622 Win=65792 Len=0"
"237","12:51:01.223963","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=117622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"238","12:51:01.223964","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=119022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"239","12:51:01.223964","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=120422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"240","12:51:01.223966","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"241","12:51:01.223967","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"242","12:51:01.223967","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=124622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"243","12:51:01.223968","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=126022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"244","12:51:01.224025","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=127422 Win=131584 Len=0"
"245","12:51:01.226134","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=127422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"246","12:51:01.226135","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=128822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"247","12:51:01.226197","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=130222 Win=131584 Len=0"
"248","12:51:01.228709","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=130222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"249","12:51:01.228711","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=131622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"250","12:51:01.228712","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=133022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"251","12:51:01.228713","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=134422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"252","12:51:01.228713","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=135822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"253","12:51:01.228714","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=137222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"254","12:51:01.228783","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=138622 Win=131584 Len=0"
"255","12:51:01.231747","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"256","12:51:01.231748","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data, Application Data, Application Data"
"257","12:51:01.231748","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"258","12:51:01.231780","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=142822 Win=131584 Len=0"
"259","12:51:01.238252","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=142822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"260","12:51:01.238254","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=144222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"261","12:51:01.238255","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=145622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"262","12:51:01.238258","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [PSH, ACK] Seq=147022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"263","12:51:01.238259","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=148422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"264","12:51:01.238260","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=149822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"265","12:51:01.238261","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=151222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"266","12:51:01.238262","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=152622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"267","12:51:01.238263","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=154022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"268","12:51:01.238395","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=155422 Win=131584 Len=0"
"269","12:51:01.238578","69.171.250.54","192.168.43.9","TCP","1446","443  >  50378 [ACK] Seq=155422 Ack=1594 Win=30208 Len=1392 [TCP segment of a reassembled PDU]"
"270","12:51:01.242508","192.168.43.1","192.168.43.9","DNS","119","Standard query response 0xdee0 A clients4.google.com CNAME clients.l.google.com A 216.58.208.110"
"271","12:51:01.242508","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"272","12:51:01.242509","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"273","12:51:01.242512","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=159614 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"274","12:51:01.242513","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=161014 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"275","12:51:01.242514","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=162414 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"276","12:51:01.242514","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=163814 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"277","12:51:01.242652","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=165214 Win=263168 Len=0"
"278","12:51:01.244660","192.168.43.9","216.58.208.110","UDP","1392","62342  >  443 Len=1350"
"279","12:51:01.254133","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=165214 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"280","12:51:01.254134","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=166614 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"281","12:51:01.254136","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=168014 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"282","12:51:01.254137","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=169414 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"283","12:51:01.254137","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=170814 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"284","12:51:01.254137","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=172214 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"285","12:51:01.254138","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"286","12:51:01.254139","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"287","12:51:01.254211","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=176414 Win=529152 Len=0"
"288","12:51:01.263163","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=176414 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"289","12:51:01.263163","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=177814 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"290","12:51:01.263164","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=179214 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"291","12:51:01.263166","69.171.250.54","192.168.43.9","TCP","62","443  >  50378 [PSH, ACK] Seq=180614 Ack=1594 Win=30208 Len=8 [TCP segment of a reassembled PDU]"
"292","12:51:01.263214","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=180622 Win=529152 Len=0"
"293","12:51:01.267636","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=180622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"294","12:51:01.267637","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=182022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"295","12:51:01.267638","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=183422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"296","12:51:01.267640","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=184822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"297","12:51:01.267641","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=186222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"298","12:51:01.267642","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=187622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"299","12:51:01.267643","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=189022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"300","12:51:01.267644","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"301","12:51:01.267645","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"302","12:51:01.267648","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=193222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"303","12:51:01.267791","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=194622 Win=529152 Len=0"
"304","12:51:01.268775","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=194622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"305","12:51:01.268776","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=196022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"306","12:51:01.268777","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=197422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"307","12:51:01.268779","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=198822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"308","12:51:01.268780","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=200222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"309","12:51:01.268872","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=201622 Win=529152 Len=0"
"310","12:51:01.269096","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=201622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"311","12:51:01.279200","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data, Application Data"
"312","12:51:01.279201","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"313","12:51:01.279203","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=205822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"314","12:51:01.279203","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=207222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"315","12:51:01.279204","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=208622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"316","12:51:01.279204","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=210022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"317","12:51:01.279205","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [PSH, ACK] Seq=211422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"318","12:51:01.279205","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=212822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"319","12:51:01.279206","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=214222 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"320","12:51:01.279206","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=215622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"321","12:51:01.279292","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=217022 Win=529152 Len=0"
"322","12:51:01.279474","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=217022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"323","12:51:01.279510","192.168.43.9","69.171.250.54","TCP","54","50378  >  443 [ACK] Seq=1594 Ack=218422 Win=529152 Len=0"
"324","12:51:01.281344","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"325","12:51:01.281344","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=219822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"326","12:51:01.281346","69.171.250.54","192.168.43.9","TLSv1.3","1454","Application Data [TCP segment of a reassembled PDU]"
"327","12:51:01.281346","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=222622 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"328","12:51:01.281347","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=224022 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"329","12:51:01.281347","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=225422 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
"330","12:51:01.281348","69.171.250.54","192.168.43.9","TCP","1454","443  >  50378 [ACK] Seq=226822 Ack=1594 Win=30208 Len=1400 [TCP segment of a reassembled PDU]"
